Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1917,Eva,Brown,25,Admin-California,Inactive,2022-07-22,116935,eva.brown@example.com,-1954196663,Good,True
EMP1918,Charlie,Brown,32,HR-New York,Active,2024-09-14,99568,charlie.brown@example.com,-5057303626,Good,True
EMP1919,Charlie,Garcia,30,Admin-Texas,Active,2021-10-10,90217,charlie.garcia@example.com,-9246320373,Average,True
EMP1920,Frank,Jones,30,Admin-Illinois,Pending,2020-03-12,96589,frank.jones@example.com,-7677537259,Average,True
EMP1921,Charlie,Davis,35,Finance-Illinois,Active,2022-12-28,71109,charlie.davis@example.com,-3214505765,Poor,True
EMP1922,Grace,Smith,40,Admin-Florida,Inactive,2020-11-15,50301,grace.smith@example.com,-1945887070,Good,False
EMP1923,Frank,Davis,35,Finance-California,Pending,2023-09-27,60296,frank.davis@example.com,-5534820127,Good,False
EMP1924,Heidi,Smith,35,DevOps-Texas,Pending,2022-09-07,113012,heidi.smith@example.com,-4008385075,Excellent,False
EMP1925,Bob,Williams,35,Cloud Tech-Florida,Pending,2024-09-18,65426,bob.williams@example.com,-5975954507,Poor,True
EMP1926,Frank,Jones,25,Sales-Nevada,Active,2023-04-09,86850,frank.jones@example.com,-9177680897,Excellent,True
EMP1927,Eva,Brown,30,Cloud Tech-Texas,Pending,2024-10-05,81182,eva.brown@example.com,-1265742230,Good,True
EMP1928,Bob,Miller,32,Finance-New York,Inactive,2021-10-12,92222,bob.miller@example.com,-9646300401,Poor,True
EMP1929,Alice,Smith,35,Finance-New York,Pending,2024-10-14,79935,alice.smith@example.com,-3693626893,Average,True
EMP1930,Alice,Davis,35,HR-California,Inactive,2022-07-01,111201,alice.davis@example.com,-3012047136,Poor,False
EMP1931,Heidi,Brown,40,Finance-California,Active,2024-07-08,100960,heidi.brown@example.com,-2711759573,Average,False
EMP1932,Grace,Smith,30,Sales-Illinois,Active,2020-10-21,64545,grace.smith@example.com,-9885582983,Average,True
EMP1933,Frank,Smith,25,Sales-Florida,Active,2020-01-14,78662,frank.smith@example.com,-9330674583,Poor,True
EMP1934,Grace,Garcia,30,Sales-Florida,Pending,2023-03-09,102867,grace.garcia@example.com,-7609441282,Average,True
EMP1935,Charlie,Smith,40,HR-Illinois,Inactive,2020-03-27,107596,charlie.smith@example.com,-3372188565,Excellent,True
EMP1936,Eva,Miller,40,Sales-Nevada,Inactive,2021-04-04,85155,eva.miller@example.com,-6954132970,Good,False
EMP1937,Eva,Jones,35,DevOps-Nevada,Inactive,2020-09-11,95767,eva.jones@example.com,-5066626704,Average,True
EMP1938,Grace,Miller,30,Finance-Nevada,Pending,2021-05-16,51991,grace.miller@example.com,-5143776935,Excellent,True
EMP1939,Heidi,Johnson,25,Sales-Nevada,Inactive,2023-04-05,83634,heidi.johnson@example.com,-6343925294,Average,True
EMP1940,Eva,Brown,40,DevOps-Texas,Inactive,2022-11-15,85155,eva.brown@example.com,-9611110285,Good,True
EMP1941,Eva,Jones,30,Sales-Texas,Active,2021-10-16,82273,eva.jones@example.com,-7120072023,Excellent,False
EMP1942,Frank,Garcia,30,Cloud Tech-California,Inactive,2022-05-09,94537,frank.garcia@example.com,-5591024509,Good,True
EMP1943,Alice,Jones,35,HR-Illinois,Pending,2020-06-06,85971,alice.jones@example.com,-9109032670,Good,True
EMP1944,Charlie,Jones,25,Sales-New York,Pending,2021-10-22,111071,charlie.jones@example.com,-4949819420,Excellent,False
EMP1945,Eva,Davis,35,DevOps-Nevada,Pending,2022-01-12,56708,eva.davis@example.com,-7942817933,Excellent,False
EMP1946,Charlie,Jones,25,Admin-Illinois,Inactive,2022-02-02,104517,charlie.jones@example.com,-652775843,Excellent,False
EMP1947,Charlie,Garcia,25,Admin-New York,Pending,2021-03-28,108210,charlie.garcia@example.com,-6634533721,Poor,True
EMP1948,Bob,Miller,40,Finance-Texas,Active,2024-08-03,85155,bob.miller@example.com,-109121721,Excellent,True
EMP1949,Frank,Jones,35,DevOps-California,Active,2024-07-31,80936,frank.jones@example.com,-1455937660,Excellent,False
EMP1950,Frank,Williams,30,DevOps-California,Active,2024-03-04,107020,frank.williams@example.com,-8943705262,Excellent,False
EMP1951,Charlie,Brown,30,HR-New York,Active,2020-09-23,118678,charlie.brown@example.com,-5100462775,Excellent,False
EMP1952,Bob,Jones,25,Cloud Tech-Florida,Inactive,2020-03-28,63745,bob.jones@example.com,-5725659201,Average,False
EMP1953,Alice,Brown,40,Cloud Tech-California,Active,2020-05-15,85155,alice.brown@example.com,-4617520237,Poor,False
EMP1954,Bob,Williams,25,Sales-New York,Pending,2021-02-13,62935,bob.williams@example.com,-9743260054,Good,False
EMP1955,Bob,Williams,30,DevOps-California,Pending,2021-12-13,74654,bob.williams@example.com,-9550178331,Excellent,True
EMP1956,David,Brown,32,Sales-Texas,Active,2024-08-05,85155,david.brown@example.com,-5848689992,Average,True
EMP1957,David,Smith,30,HR-New York,Pending,2020-01-09,118151,david.smith@example.com,-6079848703,Average,True
EMP1958,David,Johnson,32,DevOps-Florida,Inactive,2023-11-30,91257,david.johnson@example.com,-5069176798,Average,False
EMP1959,Bob,Davis,30,HR-Florida,Inactive,2021-03-14,85998,bob.davis@example.com,-3593744038,Good,False
EMP1960,Frank,Smith,25,Finance-Texas,Pending,2020-10-05,84707,frank.smith@example.com,-4640830372,Excellent,False
EMP1961,Eva,Smith,32,DevOps-Texas,Active,2021-11-02,84560,eva.smith@example.com,-6060148859,Poor,False
EMP1962,Heidi,Miller,32,DevOps-California,Pending,2024-09-18,81077,heidi.miller@example.com,-8490793883,Poor,False
EMP1963,Eva,Davis,40,Admin-Texas,Inactive,2023-10-22,85155,eva.davis@example.com,-1368528305,Average,False
EMP1964,Heidi,Davis,25,Finance-Florida,Pending,2023-09-10,97356,heidi.davis@example.com,-1537012423,Good,True
EMP1965,Grace,Smith,40,DevOps-Illinois,Active,2024-02-27,114770,grace.smith@example.com,-4626325143,Good,True
EMP1966,Bob,Jones,35,Admin-California,Active,2023-05-03,109082,bob.jones@example.com,-8811210313,Good,False
EMP1967,David,Miller,40,DevOps-Florida,Inactive,2024-04-15,99945,david.miller@example.com,-2175188780,Poor,True
EMP1968,Eva,Miller,40,HR-Florida,Pending,2023-05-20,116510,eva.miller@example.com,-7941515262,Average,False
EMP1969,Eva,Williams,30,Finance-Texas,Active,2021-05-28,84254,eva.williams@example.com,-8409112251,Excellent,True
EMP1970,Charlie,Garcia,25,Cloud Tech-Nevada,Active,2024-08-27,54776,charlie.garcia@example.com,-8837505660,Poor,False
EMP1971,Charlie,Davis,40,Sales-Nevada,Inactive,2020-11-08,71193,charlie.davis@example.com,-8632397912,Average,False
EMP1972,Bob,Smith,32,Finance-Florida,Active,2021-08-24,96347,bob.smith@example.com,-7876553006,Average,True
EMP1973,Eva,Williams,32,HR-Illinois,Pending,2020-02-06,116681,eva.williams@example.com,-3095055604,Excellent,True
EMP1974,Grace,Brown,25,Finance-Florida,Inactive,2024-10-12,76344,grace.brown@example.com,-7121988191,Excellent,False
EMP1975,Alice,Johnson,30,Sales-Nevada,Inactive,2024-12-16,99424,alice.johnson@example.com,-7788519052,Excellent,False
EMP1976,Charlie,Garcia,35,DevOps-Florida,Inactive,2024-04-13,57657,charlie.garcia@example.com,-4864010423,Good,True
EMP1977,Heidi,Garcia,40,Sales-New York,Pending,2020-04-24,77397,heidi.garcia@example.com,-6245618516,Excellent,True
EMP1978,Grace,Garcia,32,DevOps-California,Inactive,2021-10-18,54300,grace.garcia@example.com,-4460045211,Average,False
EMP1979,Charlie,Miller,35,HR-Nevada,Pending,2020-02-25,103564,charlie.miller@example.com,-8991511454,Excellent,True
EMP1980,Grace,Brown,25,Finance-California,Inactive,2022-04-23,74589,grace.brown@example.com,-1293913043,Average,False
EMP1981,David,Garcia,30,DevOps-California,Pending,2020-06-22,113727,david.garcia@example.com,-8818984840,Poor,False
EMP1982,Eva,Brown,25,HR-New York,Active,2023-01-07,72828,eva.brown@example.com,-6046154020,Good,False
EMP1983,Grace,Jones,32,Sales-Florida,Inactive,2020-02-11,98717,grace.jones@example.com,-1901707567,Poor,False
EMP1984,Frank,Garcia,40,Sales-Florida,Inactive,2023-03-18,56841,frank.garcia@example.com,-1429831521,Poor,True
EMP1985,David,Johnson,35,Finance-Illinois,Pending,2021-11-26,61664,david.johnson@example.com,-9107322835,Average,True
EMP1986,Grace,Brown,30,Finance-Nevada,Active,2024-09-17,109523,grace.brown@example.com,-849378305,Poor,True
EMP1987,Eva,Brown,25,HR-Illinois,Inactive,2024-07-05,65812,eva.brown@example.com,-3963845268,Average,True
EMP1988,Bob,Johnson,32,Cloud Tech-Illinois,Inactive,2021-07-13,54709,bob.johnson@example.com,-6944391648,Excellent,True
EMP1989,Heidi,Garcia,40,Admin-California,Active,2023-08-27,107662,heidi.garcia@example.com,-7016934291,Excellent,True
EMP1990,Eva,Johnson,40,DevOps-Illinois,Inactive,2021-02-13,79002,eva.johnson@example.com,-9132033015,Average,True
EMP1991,Heidi,Brown,32,Admin-Texas,Pending,2023-12-11,86136,heidi.brown@example.com,-2341903105,Excellent,False
EMP1992,Heidi,Johnson,30,DevOps-Nevada,Inactive,2021-07-02,115601,heidi.johnson@example.com,-1537221555,Good,True
EMP1993,Grace,Brown,32,DevOps-Nevada,Active,2022-12-05,64045,grace.brown@example.com,-6847323652,Poor,True
EMP1994,David,Brown,30,DevOps-Nevada,Inactive,2024-09-24,80477,david.brown@example.com,-3774604066,Good,False
EMP1995,Bob,Jones,30,Finance-California,Inactive,2023-08-16,61241,bob.jones@example.com,-2007843613,Poor,True
EMP1996,David,Smith,40,Admin-Texas,Active,2021-01-28,51939,david.smith@example.com,-2442607818,Excellent,True
EMP1997,Eva,Brown,40,Finance-Illinois,Inactive,2022-05-14,95285,eva.brown@example.com,-7543734763,Good,False
EMP1998,Charlie,Garcia,35,Admin-Texas,Inactive,2024-06-05,106248,charlie.garcia@example.com,-2737203762,Excellent,True
EMP1999,Charlie,Williams,25,DevOps-Florida,Active,2020-04-23,110171,charlie.williams@example.com,-8821458413,Poor,True
EMP2000,Charlie,Miller,25,HR-Nevada,Pending,2024-06-10,52615,charlie.miller@example.com,-8460191343,Average,True
EMP2001,Eva,Davis,30,DevOps-Illinois,Inactive,2020-04-18,82547,eva.davis@example.com,-3899827801,Average,False
EMP2002,Bob,Smith,35,Finance-Illinois,Pending,2020-06-29,63049,bob.smith@example.com,-586950731,Good,True
EMP2003,Frank,Smith,35,HR-California,Pending,2023-02-15,115229,frank.smith@example.com,-1464493698,Excellent,True
EMP2004,Grace,Smith,25,DevOps-Illinois,Pending,2023-06-15,60688,grace.smith@example.com,-9516793349,Excellent,False
EMP2005,Frank,Jones,30,Finance-Illinois,Inactive,2022-03-19,67493,frank.jones@example.com,-5573857367,Good,True
EMP2006,Grace,Brown,32,HR-Illinois,Inactive,2023-10-25,77822,grace.brown@example.com,-119236036,Average,False
EMP2007,Charlie,Jones,35,DevOps-Texas,Active,2022-07-14,69147,charlie.jones@example.com,-6811872332,Poor,False
EMP2008,Grace,Brown,35,Admin-Nevada,Inactive,2022-03-12,90225,grace.brown@example.com,-5104096148,Good,True
EMP2009,David,Garcia,32,Finance-Illinois,Pending,2024-06-11,62604,david.garcia@example.com,-7315391148,Poor,False
EMP2010,Bob,Jones,35,Sales-Nevada,Active,2024-06-10,71148,bob.jones@example.com,-8307482072,Average,False
EMP2011,David,Jones,40,Admin-California,Inactive,2022-09-21,52032,david.jones@example.com,-6511893939,Excellent,True
EMP2012,Grace,Miller,35,DevOps-Florida,Inactive,2023-04-15,85155,grace.miller@example.com,-6557820189,Average,False
EMP2013,Eva,Williams,32,HR-Illinois,Pending,2020-02-06,116681,eva.williams@example.com,-4322302332,Good,False
EMP2014,Grace,Jones,30,Finance-Nevada,Pending,2021-05-16,51991,grace.jones@example.com,-2470739200,Excellent,True
EMP2015,David,Miller,30,HR-California,Active,2023-08-19,85155,david.miller@example.com,-3546212759,Good,True
EMP2016,David,Johnson,30,Cloud Tech-Texas,Inactive,2021-11-07,100215,david.johnson@example.com,-2508261122,Good,True
EMP2017,Charlie,Williams,40,Finance-New York,Active,2023-10-04,114587,charlie.williams@example.com,-1261632487,Average,False
EMP2018,Alice,Garcia,30,HR-Florida,Inactive,2024-12-16,71319,alice.garcia@example.com,-8995729892,Good,True
EMP2019,Heidi,Jones,30,DevOps-Illinois,Pending,2021-02-22,77764,heidi.jones@example.com,-7629745492,Average,False
